_id,spotify_features.danceability,spotify_features.energy,spotify_features.key,spotify_features.loudness,spotify_features.mode,spotify_features.speechiness,spotify_features.acousticness,spotify_features.instrumentalness,spotify_features.liveness,spotify_features.valence,spotify_features.tempo,spotify_features.type,spotify_features.duration_ms,spotify_features.time_signature
5f6a626f61d3b237bb016169,0.56,0.915,9,-7.058,1,0.0403,0.138,0.259,0.339,0.819,139.066,audio_features,244853,4
5f6a626f61d3b237bb01616a,0.533,0.918,0,-4.969,1,0.0391,0.0148,0.0406,0.763,0.326,133.59,audio_features,277227,4
5f6a626f61d3b237bb01616b,0.571,0.731,9,-6.285,0,0.03,0.393,0.332,0.745,0.656,142.897,audio_features,279947,4
5f6a626f61d3b237bb01616c,0.33,0.913,7,-5.811,1,0.0544,0.0019,0.673,0.672,0.509,141.2,audio_features,281613,4
5f6a626f61d3b237bb01616d,0.447,0.546,9,-9.771,1,0.0292,0.381,0.822,0.492,0.139,111.091,audio_features,360467,4
5f6a626f61d3b237bb01616e,0.319,0.662,4,-12.144,0,0.243,0.344,0.226,0.739,0.28,113.892,audio_features,591240,4
5f6a626f61d3b237bb01616f,0.352,0.745,2,-10.41,1,0.0622,0.000785,0.00542,0.139,0.521,176.74,audio_features,173200,4
5f6a626f61d3b237bb016170,0.459,0.84,5,-9.847,0,0.0499,0.0000479,0.0709,0.7,0.64,90.387,audio_features,203693,4
5f6a626f61d3b237bb016171,0.453,0.769,6,-9.186,0,0.0309,0.000403,0.694,0.657,0.154,110.791,audio_features,319373,4
5f6a626f61d3b237bb016172,0.587,0.576,4,-13.062,0,0.0321,0.00712,0.0189,0.754,0.458,116.624,audio_features,180467,4
5f6a626f61d3b237bb016173,0.385,0.61,7,-9.367,1,0.032,0.000471,0.0369,0.649,0.0873,117.529,audio_features,282354,4
5f6a626f61d3b237bb016174,0.259,0.768,4,-10.364,0,0.0434,0.000182,0.406,0.961,0.364,155.49,audio_features,362000,4
5f6a626f61d3b237bb016175,0.457,0.795,7,-10.295,1,0.0398,0.00398,0.15,0.698,0.83,77.448,audio_features,255587,4
5f6a626f61d3b237bb016176,0.381,0.692,6,-11.033,0,0.0365,0.00156,0.204,0.9,0.115,146.105,audio_features,250507,4
5f6a626f61d3b237bb016177,0.472,0.657,10,-10.912,0,0.0293,0.000963,0.646,0.669,0.863,125.462,audio_features,162950,4
5f6a626f61d3b237bb016178,0.434,0.898,2,-8.894,1,0.0579,0.0251,0.827,0.688,0.459,82.486,audio_features,138320,4
5f6a626f61d3b237bb016179,0.536,0.461,9,-13.72,1,0.0434,0.172,0.239,0.676,0.243,126.534,audio_features,327034,4
5f6a626f61d3b237bb01617a,,,,,,,,,,,,,,
5f6a626f61d3b237bb01617b,,,,,,,,,,,,,,
5f6a626f61d3b237bb01617c,0.281,0.812,7,-8.833,1,0.0489,0.00249,0.494,0.908,0.277,153.492,audio_features,234173,4
5f6a626f61d3b237bb01617d,0.469,0.853,0,-6.222,1,0.0321,0.0969,0.75,0.938,0.635,144.179,audio_features,336427,4
5f6a626f61d3b237bb01617e,0.219,0.912,2,-9.098,1,0.111,0.00655,0.611,0.911,0.294,151.289,audio_features,309973,4
5f6a626f61d3b237bb01617f,0.381,0.506,4,-15.094,1,0.0468,0.00611,0.846,0.535,0.4,103.806,audio_features,354613,4
5f6a626f61d3b237bb016180,0.37,0.211,9,-16.114,1,0.0312,0.452,0.00166,0.0857,0.223,142.708,audio_features,312893,4
5f6a626f61d3b237bb016181,0.38,0.341,7,-15.719,1,0.0418,0.16,0.0408,0.448,0.179,143.719,audio_features,367933,4
5f6a626f61d3b237bb016182,0.691,0.324,0,-15.367,1,0.0446,0.171,0.0219,0.0674,0.543,121.664,audio_features,223067,4
5f6a626f61d3b237bb016183,0.536,0.0869,2,-22.912,1,0.0383,0.807,0.109,0.102,0.358,71.764,audio_features,134840,4
5f6a626f61d3b237bb016184,0.285,0.322,6,-16.58,0,0.044,0.366,0.651,0.107,0.142,134.042,audio_features,1412451,4
5f6a626f61d3b237bb016185,,,,,,,,,,,,,,
5f6a626f61d3b237bb016186,0.388,0.563,7,-21.192,1,0.0628,0.65,0.902,0.104,0.137,165.393,audio_features,225385,4
5f6a626f61d3b237bb016187,0.358,0.48,9,-11.79,1,0.0849,0.521,0.00428,0.178,0.356,120.317,audio_features,413947,4
5f6a626f61d3b237bb016188,0.275,0.216,5,-13.818,1,0.0345,0.768,0.897,0.0832,0.181,116.388,audio_features,283872,4
5f6a626f61d3b237bb016189,0.469,0.537,9,-10.421,1,0.152,0.0241,0.00201,0.269,0.783,124.193,audio_features,382834,1
5f6a626f61d3b237bb01618a,0.356,0.302,2,-14.528,1,0.0346,0.863,0.546,0.634,0.126,72.623,audio_features,469224,4
5f6a626f61d3b237bb01618b,0.277,0.672,0,-12.582,1,0.0901,0.197,0.935,0.423,0.505,150.588,audio_features,206429,4
5f6a626f61d3b237bb01618c,0.322,0.265,2,-13.398,1,0.0302,0.0726,0.34,0.366,0.207,133.577,audio_features,226667,4
5f6a626f61d3b237bb01618d,0.359,0.579,10,-10.765,1,0.0406,0.0591,0.746,0.0686,0.135,68.102,audio_features,130429,4
5f6a626f61d3b237bb01618e,0.348,0.634,2,-11.527,1,0.048,0.378,0.474,0.346,0.0803,124.079,audio_features,251279,4
5f6a626f61d3b237bb01618f,0.349,0.744,7,-11.551,1,0.0384,0.504,0.000157,0.255,0.549,140.778,audio_features,187400,4
5f6a626f61d3b237bb016190,0.251,0.41,4,-10.62,1,0.0349,0.541,0.000425,0.162,0.282,119.967,audio_features,188493,4
5f6a626f61d3b237bb016191,0.401,0.533,9,-10.347,1,0.0339,0.318,0.0000436,0.123,0.334,130.538,audio_features,166040,3
5f6a626f61d3b237bb016192,0.409,0.404,2,-14.283,0,0.042,0.632,0.862,0.375,0.554,121.509,audio_features,266307,4
5f6a626f61d3b237bb016193,0.331,0.775,9,-10.71,1,0.117,0.0442,0.061,0.0699,0.661,151.201,audio_features,186053,4
5f6a626f61d3b237bb016194,0.23,0.704,2,-10.975,1,0.0569,0.767,0.87,0.112,0.309,94.371,audio_features,580716,4
5f6a626f61d3b237bb016195,0.534,0.353,2,-12.261,1,0.03,0.655,0,0.0975,0.371,115.978,audio_features,133911,4
5f6a626f61d3b237bb016196,0.236,0.376,2,-10.897,1,0.0341,0.704,0.000838,0.0606,0.342,125.903,audio_features,222427,4
5f6a626f61d3b237bb016197,0.559,0.339,2,-13.581,1,0.062,0.385,0.782,0.0261,0.921,155.15,audio_features,131267,3
5f6a626f61d3b237bb016198,0.418,0.785,7,-10.587,1,0.185,0.833,0.0000109,0.764,0.233,114.52,audio_features,201024,4
5f6a626f61d3b237bb016199,0.294,0.489,9,-14.578,1,0.0399,0.416,0.348,0.0537,0.268,152.115,audio_features,198222,3
5f6a626f61d3b237bb01619a,0.359,0.128,9,-16.983,0,0.0372,0.354,0.00181,0.656,0.178,110.35,audio_features,146321,3
5f6a626f61d3b237bb01619b,0.702,0.341,2,-16.067,1,0.0573,0.958,0.92,0.116,0.329,99.06,audio_features,218387,4
5f6a626f61d3b237bb01619c,0.741,0.231,9,-18.91,0,0.0415,0.551,0.747,0.249,0.547,103.994,audio_features,110826,4
5f6a626f61d3b237bb01619d,0.395,0.766,0,-11.041,1,0.0512,0.00583,0.00637,0.775,0.611,105.41,audio_features,326373,4
5f6a626f61d3b237bb01619e,0.578,0.15,7,-17.335,1,0.0334,0.243,0.00707,0.0825,0.121,135.331,audio_features,334893,4
5f6a626f61d3b237bb01619f,0.638,0.0811,7,-22.646,1,0.0335,0.879,0.00315,0.314,0.0502,109.152,audio_features,167240,4
5f6a626f61d3b237bb0161a0,0.501,0.338,11,-19.12,1,0.0397,0.187,0.862,0.514,0.105,95.942,audio_features,127830,4
5f6a626f61d3b237bb0161a1,0.615,0.55,11,-13.858,0,0.0349,0.0546,0.191,0.747,0.549,95.485,audio_features,209957,4
5f6a626f61d3b237bb0161a2,0.315,0.218,0,-15.215,1,0.0731,0.305,0.0012,0.226,0.156,175.861,audio_features,216800,4
5f6a626f61d3b237bb0161a3,0.285,0.127,7,-15.346,1,0.0399,0.152,0.927,0.131,0.0366,122.36,audio_features,251920,3
5f6a626f61d3b237bb0161a4,,,,,,,,,,,,,,
5f6a626f61d3b237bb0161a5,0.471,0.0118,2,-31.734,1,0.0407,0.782,0.799,0.247,0.0701,102.881,audio_features,73430,4
5f6a626f61d3b237bb0161a6,0.588,0.301,0,-14.979,1,0.0294,0.221,0.00236,0.128,0.19,112.458,audio_features,278441,4
5f6a626f61d3b237bb0161a7,0.307,0.0742,9,-27.159,0,0.0359,0.723,0.308,0.11,0.0394,118.591,audio_features,161595,4
5f6a626f61d3b237bb0161a8,0.251,0.148,0,-21.056,1,0.0431,0.71,0.432,0.106,0.0569,208.486,audio_features,203361,4
5f6a626f61d3b237bb0161a9,0.183,0.162,4,-22.191,0,0.151,0.678,0.022,0.119,0.0839,34.717,audio_features,93356,4
5f6a626f61d3b237bb0161aa,0.33,0.283,0,-15.973,1,0.061,0.568,0.0933,0.235,0.287,157.963,audio_features,87207,4
5f6a626f61d3b237bb0161ab,0.472,0.366,11,-12.595,0,0.0286,0.15,0.308,0.0837,0.171,127.167,audio_features,382297,4
5f6a626f61d3b237bb0161ac,0.57,0.198,7,-16.919,1,0.0294,0.435,0.125,0.262,0.326,129.048,audio_features,96560,4
5f6a626f61d3b237bb0161ad,0.294,0.489,9,-14.578,1,0.0399,0.416,0.348,0.0537,0.268,152.115,audio_features,198222,3
5f6a626f61d3b237bb0161ae,0.716,0.499,9,-15.457,1,0.0354,0.0235,0.449,0.86,0.42,116.974,audio_features,263573,4
5f6a626f61d3b237bb0161af,0.568,0.413,7,-13.594,1,0.0298,0.578,0.00589,0.535,0.667,75.866,audio_features,237098,4
5f6a626f61d3b237bb0161b0,0.555,0.0193,9,-29.867,0,0.0432,0.917,0.00136,0.0658,0.309,76.112,audio_features,30622,4
5f6a626f61d3b237bb0161b1,0.41,0.37,4,-15.757,0,0.0766,0.697,0.000144,0.211,0.33,76.926,audio_features,318846,4
5f6a626f61d3b237bb0161b2,0.181,0.0775,0,-35.898,1,0.0588,0.674,0.506,0.0939,0.451,115.711,audio_features,104114,4
5f6a627061d3b237bb0161b3,,,,,,,,,,,,,,
5f6a627061d3b237bb0161b4,,,,,,,,,,,,,,
5f6a627061d3b237bb0161b5,,,,,,,,,,,,,,
5f6a627061d3b237bb0161b6,,,,,,,,,,,,,,
5f6a627061d3b237bb0161b7,,,,,,,,,,,,,,
5f6a627061d3b237bb0161b8,,,,,,,,,,,,,,
5f6a627061d3b237bb0161b9,0.128,0.96,6,-3.377,1,0.0799,0.00002,0.017,0.325,0.371,187.321,audio_features,214668,4
5f6a627061d3b237bb0161ba,,,,,,,,,,,,,,
5f6a627061d3b237bb0161bb,,,,,,,,,,,,,,
5f6a627061d3b237bb0161bc,,,,,,,,,,,,,,
5f6a627061d3b237bb0161bd,,,,,,,,,,,,,,
5f6a627061d3b237bb0161be,0.524,0.977,5,-6.788,1,0.0492,0.00123,0.183,0.145,0.361,113.973,audio_features,252053,4
5f6a627061d3b237bb0161bf,0.509,0.952,1,-4.666,0,0.0466,0.000085,0.0239,0.128,0.654,140.116,audio_features,205387,4
5f6a627061d3b237bb0161c0,0.526,0.9,2,-6.254,1,0.0558,0.00154,0,0.412,0.55,134.982,audio_features,188307,4
5f6a627061d3b237bb0161c1,0.602,0.741,4,-8.371,1,0.0589,0.011,0.000879,0.363,0.737,150.123,audio_features,200787,3
5f6a627061d3b237bb0161c2,0.562,0.808,9,-7.348,0,0.0347,0.00142,0.000178,0.0672,0.45,129.99,audio_features,153613,4
5f6a627061d3b237bb0161c3,0.509,0.613,0,-7.522,0,0.0246,0.0333,0.00456,0.249,0.272,88.545,audio_features,224587,4
5f6a627061d3b237bb0161c4,0.49,0.872,2,-4.719,0,0.0353,0.000492,0.0000512,0.178,0.61,108.033,audio_features,212533,4
5f6a627061d3b237bb0161c5,0.476,0.676,1,-7.71,0,0.0267,0.00000321,0.461,0.11,0.268,95.954,audio_features,174333,4
5f6a627061d3b237bb0161c6,0.347,0.974,4,-5.258,0,0.0437,0.0000334,0.0551,0.344,0.574,152.017,audio_features,147067,4
5f6a627061d3b237bb0161c7,0.447,0.892,4,-7.535,0,0.0511,0.000888,0.0217,0.196,0.38,181.888,audio_features,157227,4
5f6a627061d3b237bb0161c8,0.478,0.56,7,-9.374,1,0.0287,0.115,0.0297,0.36,0.226,88.017,audio_features,292293,4
5f6a627061d3b237bb0161c9,0.64,0.59,0,-9.361,1,0.0296,0.0493,0.00000261,0.17,0.364,115.12,audio_features,125187,4
5f6a627061d3b237bb0161ca,0.334,0.815,4,-11.035,1,0.0473,0.000257,0.867,0.399,0.553,152.68,audio_features,126240,4
5f6a627061d3b237bb0161cb,0.386,0.92,5,-10.886,0,0.0731,0.000661,0.858,0.0791,0.546,126.606,audio_features,112093,4
5f6a627061d3b237bb0161cc,0.488,0.642,6,-12.578,1,0.0319,0.00145,0.239,0.0817,0.523,124.624,audio_features,220333,4
5f6a627061d3b237bb0161cd,0.378,0.648,0,-11.907,1,0.0321,0.000403,0.000014,0.0775,0.599,156.745,audio_features,77773,4
5f6a627061d3b237bb0161ce,0.688,0.561,9,-12.835,1,0.0367,0.0336,0.0000407,0.144,0.56,110.105,audio_features,181093,4
5f6a627061d3b237bb0161cf,0.658,0.408,10,-14.297,0,0.0259,0.0271,0.0219,0.0889,0.371,105.671,audio_features,129440,4
5f6a627061d3b237bb0161d0,0.399,0.536,7,-11.988,1,0.0351,0.0581,0.147,0.212,0.748,112.586,audio_features,326627,4
5f6a627061d3b237bb0161d1,0.681,0.674,6,-12.885,0,0.0252,0.155,0.000261,0.0485,0.881,107.63,audio_features,182400,4
5f6a627061d3b237bb0161d2,0.165,0.649,9,-11.314,1,0.0474,0.00221,0.721,0.15,0.628,203.572,audio_features,149040,4
5f6a627061d3b237bb0161d3,0.613,0.447,5,-12.246,0,0.0276,0.0574,0.521,0.185,0.678,109.528,audio_features,259067,4
5f6a627061d3b237bb0161d4,0.472,0.711,7,-12.612,0,0.0348,0.000266,0.00107,0.29,0.591,120.196,audio_features,140293,4
5f6a627061d3b237bb0161d5,0.548,0.732,0,-11.681,1,0.0392,0.000426,0.000558,0.0922,0.743,123.669,audio_features,121200,4
5f6a627061d3b237bb0161d6,0.241,0.581,0,-12.463,1,0.0343,0.00287,0.196,0.0523,0.963,203.993,audio_features,206773,4
5f6a627061d3b237bb0161d7,0.573,0.458,1,-13.196,1,0.0292,0.314,0.00216,0.0845,0.748,103.719,audio_features,153467,3
5f6a627061d3b237bb0161d8,0.527,0.704,6,-11.233,1,0.0369,0.00113,0.00211,0.264,0.655,125.457,audio_features,154907,4
5f6a627061d3b237bb0161d9,0.347,0.947,9,-10.372,1,0.0417,0.00107,0.031,0.901,0.63,156.823,audio_features,208760,3
5f6a627061d3b237bb0161da,0.297,0.747,3,-9.983,1,0.126,0.0213,0.0273,0.961,0.118,170.998,audio_features,106667,4
5f6a627061d3b237bb0161db,0.548,0.566,7,-12.628,1,0.0453,0.0129,0.00135,0.166,0.821,132.721,audio_features,162373,4
5f6a627061d3b237bb0161dc,0.473,0.844,11,-9.876,0,0.0522,0.000803,0.00596,0.33,0.558,146.999,audio_features,119173,4
5f6a627061d3b237bb0161dd,0.751,0.444,10,-11.599,1,0.036,0.0283,0,0.0554,0.661,111.965,audio_features,133733,4
5f6a627061d3b237bb0161de,0.642,0.355,5,-14.196,1,0.0328,0.094,0.0000342,0.0865,0.724,180.258,audio_features,180133,4
5f6a627061d3b237bb0161df,0.604,0.839,4,-9.312,1,0.0461,0.00184,0.0858,0.065,0.565,130.135,audio_features,282693,4
5f6a627061d3b237bb0161e0,0.61,0.343,0,-12.224,1,0.0392,0.0141,0.000016,0.052,0.165,82.123,audio_features,143773,4
5f6a627061d3b237bb0161e1,0.478,0.476,1,-12.674,1,0.0298,0.000204,0.707,0.109,0.877,153.927,audio_features,114693,4
5f6a627061d3b237bb0161e2,,,,,,,,,,,,,,
5f6a627061d3b237bb0161e3,0.736,0.572,0,-9.068,0,0.0585,0.383,0.00205,0.0447,0.89,109.733,audio_features,119493,4
5f6a627061d3b237bb0161e4,0.501,0.8,11,-8.06,1,0.0396,0.0000447,0.808,0.395,0.764,134.262,audio_features,124440,4
5f6a627061d3b237bb0161e5,0.511,0.681,0,-12.563,1,0.0434,0.0721,0.0000804,0.196,0.387,121.031,audio_features,190960,4
5f6a627061d3b237bb0161e6,0.518,0.616,7,-10.728,1,0.0881,0.15,0.0226,0.0799,0.528,205.366,audio_features,136640,4
5f6a627061d3b237bb0161e7,0.437,0.948,9,-10.307,1,0.0865,0.000135,0.811,0.0741,0.322,191.415,audio_features,108133,4
5f6a627061d3b237bb0161e8,0.441,0.92,7,-8.647,1,0.0457,0.0189,0.868,0.157,0.902,128.7,audio_features,102933,4
5f6a627061d3b237bb0161e9,0.524,0.744,0,-10.279,1,0.038,0.409,0.00427,0.14,0.789,122.526,audio_features,157227,4
5f6a627061d3b237bb0161ea,0.393,0.761,8,-10.222,1,0.0473,0.000547,0.759,0.0902,0.43,115.254,audio_features,161573,4
5f6a627061d3b237bb0161eb,0.334,0.815,4,-11.035,1,0.0473,0.000257,0.867,0.399,0.553,152.68,audio_features,126240,4
5f6a627061d3b237bb0161ec,0.43,0.99,2,-10.45,1,0.0507,0.00406,0.452,0.813,0.0491,154.838,audio_features,126333,4
5f6a627061d3b237bb0161ed,0.562,0.56,0,-13.551,1,0.0724,0.00141,0.762,0.28,0.919,137.475,audio_features,115693,4
5f6a627061d3b237bb0161ee,0.669,0.783,2,-12.302,1,0.0295,0.0475,0.0296,0.115,0.896,124.518,audio_features,201693,4
5f6a627061d3b237bb0161ef,0.487,0.885,5,-12.005,1,0.0427,0.000397,0.347,0.0973,0.579,135.516,audio_features,173173,4
5f6a627061d3b237bb0161f0,0.642,0.355,5,-14.196,1,0.0328,0.094,0.0000342,0.0865,0.724,180.258,audio_features,180133,4
5f6a627061d3b237bb0161f1,0.681,0.674,6,-12.885,0,0.0252,0.155,0.000261,0.0485,0.881,107.63,audio_features,182400,4
5f6a627061d3b237bb0161f2,0.322,0.639,7,-10.492,1,0.0436,0.0461,0.00495,0.213,0.281,115.092,audio_features,194560,3
5f6a627061d3b237bb0161f3,0.303,0.863,0,-10.549,1,0.0565,0.123,0,0.16,0.577,161.668,audio_features,134493,4
5f6a627061d3b237bb0161f4,0.377,0.85,6,-10.89,1,0.0384,0.0432,0.11,0.108,0.491,134.781,audio_features,137200,4
5f6a627061d3b237bb0161f5,0.608,0.685,5,-9.938,0,0.0393,0.00103,0.000546,0.758,0.447,106.935,audio_features,180867,4
5f6a627061d3b237bb0161f6,0.632,0.672,0,-12.748,1,0.0287,0.000812,0.00039,0.228,0.962,115.857,audio_features,185347,4
5f6a627061d3b237bb0161f7,0.385,0.707,7,-11.825,1,0.0401,0.00225,0.418,0.0763,0.786,115.174,audio_features,237707,4
5f6a627061d3b237bb0161f8,0.518,0.436,4,-14.134,1,0.0349,0.0157,0.000621,0.079,0.27,80.88,audio_features,236973,4
5f6a627061d3b237bb0161f9,0.488,0.642,6,-12.578,1,0.0319,0.00145,0.239,0.0817,0.523,124.624,audio_features,220333,4
5f6a627061d3b237bb0161fa,0.661,0.407,4,-14.111,1,0.0334,0.00164,0.0241,0.0987,0.497,125.644,audio_features,165067,4
5f6a627061d3b237bb0161fb,0.652,0.388,6,-12.029,0,0.0302,0.0167,0.00076,0.32,0.595,116.433,audio_features,177467,4
5f6a627061d3b237bb0161fc,0.487,0.885,5,-12.005,1,0.0427,0.000397,0.347,0.0973,0.579,135.516,audio_features,173173,4
5f6a627061d3b237bb0161fd,0.386,0.92,5,-10.886,0,0.0731,0.000661,0.858,0.0791,0.546,126.606,audio_features,112093,4
5f6a627061d3b237bb0161fe,0.379,0.816,4,-11.835,1,0.0719,0.0378,0.00000413,0.194,0.286,94.219,audio_features,92640,4
5f6a627061d3b237bb0161ff,0.414,0.811,11,-12.171,1,0.054,0.0000563,0.00674,0.0894,0.694,124.237,audio_features,101267,3
5f6a627061d3b237bb016200,,,,,,,,,,,,,,
5f6a627061d3b237bb016201,0.733,0.721,2,-12.948,1,0.0324,0.00291,0.814,0.182,0.837,120.494,audio_features,141373,4
5f6a627061d3b237bb016202,0.604,0.839,4,-9.312,1,0.0461,0.00184,0.0858,0.065,0.565,130.135,audio_features,282693,4
5f6a627061d3b237bb016203,0.652,0.388,6,-12.029,0,0.0302,0.0167,0.00076,0.32,0.595,116.433,audio_features,177467,4
5f6a627061d3b237bb016204,0.661,0.407,4,-14.111,1,0.0334,0.00164,0.0241,0.0987,0.497,125.644,audio_features,165067,4
5f6a627061d3b237bb016205,0.669,0.783,2,-12.302,1,0.0295,0.0475,0.0296,0.115,0.896,124.518,audio_features,201693,4
5f6a627061d3b237bb016206,0.378,0.648,0,-11.907,1,0.0321,0.000403,0.000014,0.0775,0.599,156.745,audio_features,77773,4
5f6a627061d3b237bb016207,0.59,0.317,7,-15.014,1,0.0307,0.000877,0.000867,0.0745,0.33,99.81,audio_features,211440,4
5f6a627061d3b237bb016208,0.385,0.707,7,-11.825,1,0.0401,0.00225,0.418,0.0763,0.786,115.174,audio_features,237707,4
5f6a627061d3b237bb016209,0.308,0.941,9,-10.243,1,0.131,0.0095,0.165,0.112,0.37,148.276,audio_features,84227,4
5f6a627061d3b237bb01620a,0.213,0.821,1,-11.623,1,0.085,0.00227,0.845,0.0896,0.266,190.095,audio_features,110413,4
5f6a627061d3b237bb01620b,0.562,0.56,0,-13.551,1,0.0724,0.00141,0.762,0.28,0.919,137.475,audio_features,115693,4
5f6a627061d3b237bb01620c,0.642,0.355,5,-14.196,1,0.0328,0.094,0.0000342,0.0865,0.724,180.258,audio_features,180133,4
5f6a627061d3b237bb01620d,0.518,0.436,4,-14.134,1,0.0349,0.0157,0.000621,0.079,0.27,80.88,audio_features,236973,4
5f6a627061d3b237bb01620e,0.574,0.707,0,-11.714,1,0.0392,0.0157,0.000171,0.278,0.704,127.004,audio_features,150040,4
5f6a627061d3b237bb01620f,0.369,0.61,11,-14.479,0,0.0387,0.000175,0.599,0.0665,0.963,141.405,audio_features,264787,4
5f6a627061d3b237bb016210,0.483,0.705,2,-12.038,1,0.186,0.0215,0,0.187,0.552,165.315,audio_features,114960,4
5f6a627061d3b237bb016211,0.487,0.885,5,-12.005,1,0.0427,0.000397,0.347,0.0973,0.579,135.516,audio_features,173173,4
5f6a627061d3b237bb016212,0.562,0.56,0,-13.551,1,0.0724,0.00141,0.762,0.28,0.919,137.475,audio_features,115693,4
5f6a627061d3b237bb016213,0.642,0.355,5,-14.196,1,0.0328,0.094,0.0000342,0.0865,0.724,180.258,audio_features,180133,4
5f6a627061d3b237bb016214,0.487,0.518,11,-13.004,0,0.036,0.000421,0.0251,0.11,0.762,170.845,audio_features,154800,4
5f6a627061d3b237bb016215,0.669,0.783,2,-12.302,1,0.0295,0.0475,0.0296,0.115,0.896,124.518,audio_features,201693,4
5f6a627061d3b237bb016216,0.733,0.721,2,-12.948,1,0.0324,0.00291,0.814,0.182,0.837,120.494,audio_features,141373,4
5f6a627061d3b237bb016217,0.652,0.388,6,-12.029,0,0.0302,0.0167,0.00076,0.32,0.595,116.433,audio_features,177467,4
5f6a627061d3b237bb016218,0.53,0.467,11,-14.41,1,0.0693,0.0372,0.00309,0.12,0.665,112.602,audio_features,125800,3
5f6a627061d3b237bb016219,0.308,0.941,9,-10.243,1,0.131,0.0095,0.165,0.112,0.37,148.276,audio_features,84227,4
5f6a627061d3b237bb01621a,0.702,0.653,2,-12.885,1,0.0376,0.00089,0.178,0.11,0.597,124.498,audio_features,163640,4
5f6a627061d3b237bb01621b,0.688,0.634,0,-13.822,1,0.0407,0.00289,0.0112,0.0375,0.302,122.466,audio_features,231627,4
5f6a627061d3b237bb01621c,0.572,0.843,11,-12.046,0,0.0458,0.0122,0.742,0.0992,0.717,126.32,audio_features,109533,3
5f6a627061d3b237bb01621d,0.59,0.317,7,-15.014,1,0.0307,0.000877,0.000867,0.0745,0.33,99.81,audio_features,211440,4
5f6a627061d3b237bb01621e,0.555,0.284,11,-15.655,0,0.0273,0.00108,0.13,0.111,0.398,88.307,audio_features,145267,3
5f6a627061d3b237bb01621f,0.661,0.407,4,-14.111,1,0.0334,0.00164,0.0241,0.0987,0.497,125.644,audio_features,165067,4
5f6a627061d3b237bb016220,0.487,0.885,5,-12.005,1,0.0427,0.000397,0.347,0.0973,0.579,135.516,audio_features,173173,4
5f6a627061d3b237bb016221,0.562,0.56,0,-13.551,1,0.0724,0.00141,0.762,0.28,0.919,137.475,audio_features,115693,4
5f6a627061d3b237bb016222,0.642,0.355,5,-14.196,1,0.0328,0.094,0.0000342,0.0865,0.724,180.258,audio_features,180133,4
5f6a627061d3b237bb016223,0.487,0.518,11,-13.004,0,0.036,0.000421,0.0251,0.11,0.762,170.845,audio_features,154800,4
5f6a627061d3b237bb016224,0.669,0.783,2,-12.302,1,0.0295,0.0475,0.0296,0.115,0.896,124.518,audio_features,201693,4
5f6a627061d3b237bb016225,0.733,0.721,2,-12.948,1,0.0324,0.00291,0.814,0.182,0.837,120.494,audio_features,141373,4
5f6a627061d3b237bb016226,,,,,,,,,,,,,,
5f6a627061d3b237bb016227,0.53,0.467,11,-14.41,1,0.0693,0.0372,0.00309,0.12,0.665,112.602,audio_features,125800,3
5f6a627061d3b237bb016228,0.308,0.941,9,-10.243,1,0.131,0.0095,0.165,0.112,0.37,148.276,audio_features,84227,4
5f6a627061d3b237bb016229,0.702,0.653,2,-12.885,1,0.0376,0.00089,0.178,0.11,0.597,124.498,audio_features,163640,4
5f6a627061d3b237bb01622a,0.688,0.634,0,-13.822,1,0.0407,0.00289,0.0112,0.0375,0.302,122.466,audio_features,231627,4
5f6a627061d3b237bb01622b,0.572,0.843,11,-12.046,0,0.0458,0.0122,0.742,0.0992,0.717,126.32,audio_features,109533,3
5f6a627061d3b237bb01622c,0.59,0.317,7,-15.014,1,0.0307,0.000877,0.000867,0.0745,0.33,99.81,audio_features,211440,4
5f6a627061d3b237bb01622d,0.555,0.284,11,-15.655,0,0.0273,0.00108,0.13,0.111,0.398,88.307,audio_features,145267,3
5f6a627061d3b237bb01622e,0.661,0.407,4,-14.111,1,0.0334,0.00164,0.0241,0.0987,0.497,125.644,audio_features,165067,4
5f6a627061d3b237bb01622f,0.465,0.836,2,-6.046,1,0.0347,0.00437,0.386,0.0702,0.303,114.951,audio_features,216293,4
5f6a627061d3b237bb016230,0.447,0.704,2,-5.747,1,0.0364,0.000782,0.00788,0.624,0.627,137.884,audio_features,157427,4
5f6a627061d3b237bb016231,0.316,0.954,4,-6.306,0,0.0875,0.00736,0.48,0.289,0.118,136.842,audio_features,113840,3
5f6a627061d3b237bb016232,0.539,0.619,0,-8.778,1,0.0294,0.0843,0.455,0.137,0.45,114.021,audio_features,167667,4
5f6a627061d3b237bb016233,0.534,0.77,7,-5.796,0,0.032,0.0378,0.122,0.125,0.618,115.038,audio_features,217493,4
5f6a627061d3b237bb016234,0.406,0.876,1,-6.095,1,0.0473,0.0168,0.000597,0.0694,0.801,163.82,audio_features,131453,4
5f6a627061d3b237bb016235,0.595,0.619,2,-7.208,1,0.0317,0.0207,0.00388,0.101,0.55,112.018,audio_features,177400,4
5f6a627061d3b237bb016236,0.456,0.832,5,-6.056,1,0.0346,0.000402,0.00868,0.158,0.327,117.028,audio_features,192133,4
5f6a627061d3b237bb016237,0.251,0.575,8,-7.819,1,0.0311,0.00415,0.0013,0.15,0.218,185.723,audio_features,187320,4
